                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    312,                0.53673,                0.44959,                0.82768,                0.96861,                0.76963,                 0.8829,                0.71468,                0.57063,                0.69662,                 0.8429,              0.0015073,              0.0015073,              0.0015073
                    313,                0.52807,                0.45004,                0.82592,                0.97028,                0.76926,                0.88292,                0.71438,                0.57003,                0.69753,                0.84277,              0.0014723,              0.0014723,              0.0014723
                    314,                0.53461,                0.44992,                0.82727,                0.97028,                0.76918,                0.88331,                0.71482,                0.57035,                0.69827,                0.84302,              0.0014373,              0.0014373,              0.0014373
                    315,                0.53463,                0.45007,                0.82843,                0.97031,                0.77008,                0.88308,                  0.715,                 0.5705,                0.70064,                 0.8427,              0.0014023,              0.0014023,              0.0014023
                    316,                0.53304,                 0.4494,                0.82893,                0.97038,                0.77187,                0.88331,                0.71482,                0.57042,                0.69938,                0.84274,              0.0013673,              0.0013673,              0.0013673
                    317,                0.53461,                0.44773,                0.82801,                0.96805,                0.77225,                0.88331,                0.71482,                0.57017,                0.70029,                0.84293,              0.0013324,              0.0013324,              0.0013324
                    318,                 0.5295,                0.44711,                0.82795,                 0.9681,                0.77225,                0.88284,                0.71479,                0.57029,                0.70137,                0.84269,              0.0012974,              0.0012974,              0.0012974
                    319,                0.53237,                0.44386,                0.82812,                0.96813,                0.77225,                0.88292,                0.71486,                0.57059,                0.70254,                0.84292,              0.0012624,              0.0012624,              0.0012624
                    320,                0.52659,                0.44038,                0.82937,                0.96879,                0.77225,                0.88262,                0.71463,                 0.5702,                0.70313,                 0.8427,              0.0012274,              0.0012274,              0.0012274
                    321,                0.53143,                0.44156,                0.82772,                0.96878,                0.77225,                0.88213,                0.71453,                0.57005,                0.70382,                0.84242,              0.0011924,              0.0011924,              0.0011924
                    322,                0.53833,                0.45206,                0.83286,                0.96835,                0.76963,                0.88205,                 0.7139,                 0.5702,                0.70449,                0.84249,              0.0011574,              0.0011574,              0.0011574
                    323,                0.52718,                0.44406,                0.82823,                0.96806,                0.76963,                0.88179,                0.71407,                0.56954,                0.70443,                0.84211,              0.0011224,              0.0011224,              0.0011224
                    324,                0.53135,                0.44375,                0.82469,                0.96841,                0.76963,                0.88159,                0.71372,                0.56937,                0.70551,                0.84204,              0.0010874,              0.0010874,              0.0010874
                    325,                0.53579,                 0.4455,                0.82702,                0.96842,                0.76963,                0.88192,                0.71312,                0.57002,                0.70648,                0.84217,              0.0010524,              0.0010524,              0.0010524
                    326,                0.53191,                0.44954,                0.82812,                0.96823,                0.76963,                0.88171,                0.71258,                 0.5704,                0.70651,                0.84224,              0.0010174,              0.0010174,              0.0010174
                    327,                0.53163,                0.44307,                0.82638,                0.96235,                0.76963,                0.88148,                0.71305,                   0.57,                0.71084,                0.84195,             0.00098243,             0.00098243,             0.00098243
                    328,                0.52948,                0.44199,                0.82699,                0.96094,                0.77273,                 0.8813,                0.71259,                 0.5699,                0.70848,                0.84181,             0.00094744,             0.00094744,             0.00094744
                    329,                0.52259,                0.44023,                0.82712,                0.96727,                0.77373,                0.88088,                0.71246,                0.56874,                0.71178,                0.84148,             0.00091244,             0.00091244,             0.00091244
                    330,                0.52558,                0.44673,                0.82664,                0.96718,                 0.7801,                0.88105,                0.71228,                0.56978,                0.71146,                0.84184,             0.00087745,             0.00087745,             0.00087745
                    331,                0.53185,                0.44633,                0.82758,                 0.9666,                 0.7801,                0.88096,                0.71216,                0.56926,                  0.715,                0.84152,             0.00084246,             0.00084246,             0.00084246
                    332,                0.52442,                0.43305,                0.82396,                0.96127,                0.77968,                0.88098,                0.71245,                0.56876,                0.71656,                0.84156,             0.00080747,             0.00080747,             0.00080747
                    333,                0.52806,                0.43633,                0.82725,                0.96185,                 0.7801,                0.88001,                0.71207,                0.56876,                0.71725,                0.84138,             0.00077247,             0.00077247,             0.00077247
                    334,                0.52462,                0.43774,                0.82712,                0.96397,                 0.7801,                0.87962,                0.71148,                0.56846,                0.71874,                0.84153,             0.00073748,             0.00073748,             0.00073748
                    335,                0.52182,                0.43551,                0.82576,                 0.9643,                0.77783,                0.87926,                 0.7116,                0.56888,                 0.7191,                0.84161,             0.00070249,             0.00070249,             0.00070249
                    336,                0.52658,                0.44266,                0.82582,                0.96051,                 0.7801,                0.87918,                 0.7118,                0.56868,                0.72066,                0.84126,              0.0006675,              0.0006675,              0.0006675
                    337,                0.51758,                0.43556,                0.82218,                0.95979,                 0.7801,                0.87847,                0.71098,                0.56809,                0.72303,                0.84101,              0.0006325,              0.0006325,              0.0006325
                    338,                0.52468,                0.43306,                0.82454,                 0.9607,                 0.7801,                0.87851,                0.71065,                0.56708,                0.72409,                0.84097,             0.00059751,             0.00059751,             0.00059751
                    339,                0.52378,                0.43176,                0.82458,                0.96117,                 0.7801,                0.87824,                0.71074,                0.56895,                0.72428,                0.84152,             0.00056252,             0.00056252,             0.00056252
                    340,                0.51999,                 0.4268,                0.82245,                0.95692,                0.77749,                 0.8779,                0.71012,                0.56871,                0.72373,                0.84156,             0.00052753,             0.00052753,             0.00052753
